run_id,event_num,wrapper,container,raw_command,description,primary_program,programs,action,files,n_files,line_ranges,lines_read,search_pattern,has_shell_op,is_loop,output_tokens,run_mode,vuln_id,project,is_crash_resolved,loc_source,has_loc_context
arvo-42532853-vul1773073615,15,docker,vulnscan,"docker exec vulnscan rg -n ""struct.*ndp.*header\|targetIP"" /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Find NDP header struct with targetIP field,rg,"[""rg""]",search,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,[],0,struct.*ndp.*header\|targetIP,True,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,17,docker,vulnscan,"docker exec vulnscan grep -n ""getNdpHeader"" /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Find getNdpHeader definition in NdpLayer.h,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,[],0,getNdpHeader,False,False,1,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,18,docker,vulnscan,"docker exec vulnscan grep -n ""targetIP\|struct.*ndp\|ndp_header\|ndpheader"" /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Find NDP header struct and targetIP field,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,[],0,targetIP\|struct.*ndp\|ndp_header\|ndpheader,True,False,1,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,21,docker,vulnscan,"docker exec vulnscan sed -n '259,300p' /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Read ndpneighboradvertisementhdr struct definition,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,"[[259, 300]]",42,,False,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,22,docker,vulnscan,"docker exec vulnscan grep -rn ""struct icmpv6hdr"" /src/PcapPlusPlus/Packet++/header/",Find icmpv6hdr struct definition,grep,"[""grep""]",search,[],0,[],0,struct icmpv6hdr,False,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,23,docker,vulnscan,"docker exec vulnscan sed -n '99,125p' /src/PcapPlusPlus/Packet++/header/IcmpV6Layer.h",Read icmpv6hdr struct definition,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/header/IcmpV6Layer.h""]",1,"[[99, 125]]",27,,False,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,26,docker,vulnscan,"docker exec vulnscan sed -n '300,320p' /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Read NDPNeighborAdvertisementLayer constructors,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,"[[300, 320]]",21,,False,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,27,docker,vulnscan,"docker exec vulnscan grep -n ""NDPNeighborAdvertisementLayer"" /src/PcapPlusPlus/Packet++/src/NdpLayer.cpp",Find NDPNeighborAdvertisementLayer methods in source,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/src/NdpLayer.cpp""]",1,[],0,NDPNeighborAdvertisementLayer,False,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,28,docker,vulnscan,"docker exec vulnscan sed -n '302,304p' /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Read raw-data constructor definition,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,"[[302, 304]]",3,,False,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,29,docker,vulnscan,"docker exec vulnscan grep -n ""NDPLayerBase"" /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Find NDPLayerBase class definition,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,[],0,NDPLayerBase,False,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,30,docker,vulnscan,"docker exec vulnscan sed -n '112,175p' /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Read NDPLayerBase class with constructor,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,"[[112, 175]]",64,,False,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,33,docker,vulnscan,"docker exec vulnscan grep -n ""NDPNeighborAdvertisement\|parseNextLayer\|NeighborAdvertisement"" /src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp",Find NDP layer creation in IcmpV6Layer,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp""]",1,[],0,NDPNeighborAdvertisement\|parseNextLayer\|NeighborAdvertisement,True,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,34,docker,vulnscan,"docker exec vulnscan sed -n '20,50p' /src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp",Read IcmpV6Layer parsing logic around line 34,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp""]",1,"[[20, 50]]",31,,False,False,19,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,37,docker,vulnscan,"docker exec vulnscan sed -n '10,22p' /src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp",Read start of the parseIcmpV6Layer function,sed,"[""sed""]",read,"[""/src/PcapPlusPlus/Packet++/src/IcmpV6Layer.cpp""]",1,"[[10, 22]]",13,,False,False,8,loc,42532853,PcapPlusPlus,,,
arvo-42532853-vul1773073615,39,docker,vulnscan,"docker exec vulnscan grep -n ""m_Data\|m_DataLen\|getDataLen\|getHeaderLen"" /src/PcapPlusPlus/Packet++/header/NdpLayer.h",Check if getDataLen is accessible in NDP layer,grep,"[""grep""]",search,"[""/src/PcapPlusPlus/Packet++/header/NdpLayer.h""]",1,[],0,m_Data\|m_DataLen\|getDataLen\|getHeaderLen,True,False,1,loc,42532853,PcapPlusPlus,,,
arvo-42532863-vul-1773932307-patch,4,docker,vulnscan,"docker exec vulnscan sed -n '580,630p' include/geos/algorithm/LineIntersector.h",Read the intersectionSafe function around lines 600-610,sed,"[""sed""]",read,"[""include/geos/algorithm/LineIntersector.h""]",1,"[[580, 630]]",51,,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '520,560p' include/geos/algorithm/LineIntersector.h",Read the intersection function that calls intersectionSafe,sed,"[""sed""]",read,"[""include/geos/algorithm/LineIntersector.h""]",1,"[[520, 560]]",41,,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,8,docker,vulnscan,"docker exec vulnscan sed -n '630,680p' include/geos/algorithm/LineIntersector.h",Read the nearestEndpoint function signature,sed,"[""sed""]",read,"[""include/geos/algorithm/LineIntersector.h""]",1,"[[630, 680]]",51,,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,9,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXY' include/geos/geom/Coordinate.h,Find CoordinateXY class definition,grep,"[""grep""]",search,"[""include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXY,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,10,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate ' include/geos/geom/Coordinate.h,Find Coordinate class definition,grep,"[""grep""]",search,"[""include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate ,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,11,docker,vulnscan,"docker exec vulnscan sed -n '30,100p' include/geos/geom/Coordinate.h",Read the coordinate class hierarchy definitions,sed,"[""sed""]",read,"[""include/geos/geom/Coordinate.h""]",1,"[[30, 100]]",71,,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,12,docker,vulnscan,"docker exec vulnscan sed -n '555,570p' include/geos/algorithm/LineIntersector.h",Read the second problematic site in intersection(),sed,"[""sed""]",read,"[""include/geos/algorithm/LineIntersector.h""]",1,"[[555, 570]]",16,,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,14,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate ' include/geos/geom/Coordinate.h,Find Coordinate class definition,grep,"[""grep""]",search,"[""include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate ,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,15,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXYZM' include/geos/geom/Coordinate.h,Find CoordinateXYZM class definition,grep,"[""grep""]",search,"[""include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXYZM,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,16,docker,vulnscan,"docker exec vulnscan sed -n '190,260p' include/geos/geom/Coordinate.h",Read Coordinate class definition,sed,"[""sed""]",read,"[""include/geos/geom/Coordinate.h""]",1,"[[190, 260]]",71,,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,17,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' include/geos/geom/CoordinateXYZM.h,Find CoordinateXYZM in its own header,grep,"[""grep""]",search,"[""include/geos/geom/CoordinateXYZM.h""]",1,[],0,class CoordinateXYZM,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,18,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' include/geos/geom/,Find CoordinateXYZM definition in the geom directory,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,19,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' include/geos/,Search for CoordinateXYZM definition across all headers,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,21,docker,vulnscan,docker exec vulnscan grep -n 'CoordinateXYZM' include/geos/geom/Coordinate.h,Find all CoordinateXYZM references in Coordinate.h,grep,"[""grep""]",search,"[""include/geos/geom/Coordinate.h""]",1,[],0,CoordinateXYZM,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,22,docker,vulnscan,"docker exec vulnscan sed -n '339,420p' include/geos/geom/Coordinate.h",Read CoordinateXYZM class definition with its assignment operators,sed,"[""sed""]",read,"[""include/geos/geom/Coordinate.h""]",1,"[[339, 420]]",82,,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,25,docker,vulnscan,docker exec vulnscan grep -rn 'nearestEndpoint' src/algorithm/LineIntersector.cpp,Find nearestEndpoint implementation,grep,"[""grep""]",search,"[""src/algorithm/LineIntersector.cpp""]",1,[],0,nearestEndpoint,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,26,docker,vulnscan,"docker exec vulnscan sed -n '251,295p' src/algorithm/LineIntersector.cpp",Read nearestEndpoint implementation,sed,"[""sed""]",read,"[""src/algorithm/LineIntersector.cpp""]",1,"[[251, 295]]",45,,False,False,19,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1773932307-patch,29,docker,vulnscan,"docker exec vulnscan sed -n '598,610p' include/geos/algorithm/LineIntersector.h",Verify exact lines around the vulnerable code,sed,"[""sed""]",read,"[""include/geos/algorithm/LineIntersector.h""]",1,"[[598, 610]]",13,,False,False,8,patch,42532863,geos,,arvo-42532863-vul1773073111,True
arvo-42532863-vul-1775168687-patch,2,local,,ls /opt/agent/,List files in agent directory,ls,"[""ls""]",list,[],0,[],0,,False,False,50,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,5,docker,vulnscan,docker exec vulnscan ls /src/geos/include/geos/algorithm/,List algorithm header files,ls,"[""ls""]",list,[],0,[],0,,False,False,34,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,6,docker,vulnscan,docker exec vulnscan wc -l /src/geos/include/geos/algorithm/LineIntersector.h,Count lines in LineIntersector.h,wc,"[""wc""]",other,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,[],0,,False,False,34,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,7,docker,vulnscan,"docker exec vulnscan sed -n '580,630p' /src/geos/include/geos/algorithm/LineIntersector.h",Read intersectionSafe function around line 604,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[580, 630]]",51,,False,False,57,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,10,docker,vulnscan,"docker exec vulnscan sed -n '520,550p' /src/geos/include/geos/algorithm/LineIntersector.h",Read the intersection function around line 539,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[520, 550]]",31,,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,11,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXYZM' /src/geos/include/geos/geom/Coordinate.h,Find CoordinateXYZM class definition,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXYZM,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,12,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' /src/geos/include/geos/geom/,Find CoordinateXYZM class definition,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,69,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,13,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXY ' /src/geos/include/geos/geom/,Find CoordinateXY class definition,grep,"[""grep""]",search,[],0,[],0,class CoordinateXY ,False,False,69,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,14,docker,vulnscan,docker exec vulnscan grep -rn 'class Coordinate' /src/geos/include/geos/geom/Coordinate.h,Find all coordinate class definitions,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate,False,False,67,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,15,docker,vulnscan,docker exec vulnscan wc -l /src/geos/include/geos/geom/Coordinate.h,Get line count of Coordinate.h,wc,"[""wc""]",other,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,,False,False,62,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,16,docker,vulnscan,"docker exec vulnscan sed -n '40,100p' /src/geos/include/geos/geom/Coordinate.h",Read CoordinateXY class definition,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[40, 100]]",61,,False,False,57,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,17,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate ' /src/geos/include/geos/geom/Coordinate.h,Find the Coordinate class (XYZ variant),grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate ,False,False,51,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,18,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXYZM' /src/geos/include/geos/geom/CoordinateXYZM.h,Find CoordinateXYZM definition,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/CoordinateXYZM.h""]",1,[],0,class CoordinateXYZM,False,False,51,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,19,docker,vulnscan,"docker exec vulnscan sed -n '190,260p' /src/geos/include/geos/geom/Coordinate.h",Read Coordinate (XYZ) class definition,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[190, 260]]",71,,False,False,57,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,20,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' /src/geos/include/geos/geom/,Find CoordinateXYZM in all geom headers,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,57,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,21,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' /src/geos/include/geos/,Find CoordinateXYZM class definition across all headers,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,69,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,22,docker,vulnscan,docker exec vulnscan grep -rn 'struct CoordinateXYZM\|class CoordinateXYZM\b' /src/geos/include/geos/,Search for CoordinateXYZM struct/class definition,grep,"[""grep""]",search,[],0,[],0,struct CoordinateXYZM\|class CoordinateXYZM\b,True,False,59,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,23,docker,vulnscan,"docker exec vulnscan sed -n '380,450p' /src/geos/include/geos/geom/Coordinate.h",Read further in Coordinate.h for CoordinateXYZM,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[380, 450]]",71,,False,False,61,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,24,docker,vulnscan,"docker exec vulnscan sed -n '310,380p' /src/geos/include/geos/geom/Coordinate.h",Read CoordinateXYZM class definition area,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[310, 380]]",71,,False,False,61,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,27,docker,vulnscan,"docker exec vulnscan sed -n '630,666p' /src/geos/include/geos/algorithm/LineIntersector.h",Read nearestEndpoint declaration,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[630, 666]]",37,,False,False,10,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,28,docker,vulnscan,docker exec vulnscan grep -rn 'nearestEndpoint' /src/geos/src/algorithm/LineIntersector.cpp,Find nearestEndpoint implementation,grep,"[""grep""]",search,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,[],0,nearestEndpoint,False,False,10,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,29,docker,vulnscan,"docker exec vulnscan sed -n '248,300p' /src/geos/src/algorithm/LineIntersector.cpp",Read nearestEndpoint implementation,sed,"[""sed""]",read,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,"[[248, 300]]",53,,False,False,57,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,32,docker,vulnscan,"docker exec vulnscan sed -n '536,575p' /src/geos/include/geos/algorithm/LineIntersector.h",Read the intersection() template that calls intersectionSafe,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[536, 575]]",40,,False,False,1,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,35,docker,vulnscan,"docker exec vulnscan sed -n '597,607p' /src/geos/include/geos/algorithm/LineIntersector.h",Read exact lines around the buggy static_cast,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[597, 607]]",11,,False,False,25,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,36,docker,vulnscan,docker exec vulnscan grep -n 'static_cast.*nearestEndpoint\|ptInt = nearestEndpoint\|intPtOut = nearestEndpoint' /src/geos/include/geos/algorithm/LineIntersector.h,Find all nearestEndpoint usages in the header,grep,"[""grep""]",search,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,[],0,static_cast.*nearestEndpoint\|ptInt = nearestEndpoint\|intPtOut = nearestEndpoint,True,False,50,patch,42532863,geos,,,False
arvo-42532863-vul-1775168687-patch,38,docker,vulnscan,docker exec vulnscan cat -n /src/geos/include/geos/algorithm/LineIntersector.h,Read full LineIntersector.h for generating accurate diff,cat,"[""cat""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,[],0,,False,False,1,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,4,docker,vulnscan,"docker exec vulnscan sed -n '590,630p' /src/geos/include/geos/algorithm/LineIntersector.h",Read intersectionSafe function around line 604,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[590, 630]]",41,,False,False,41,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '520,560p' /src/geos/include/geos/algorithm/LineIntersector.h",Read intersection function around line 539,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[520, 560]]",41,,False,False,41,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,6,docker,vulnscan,"docker exec vulnscan sed -n '440,470p' /src/geos/include/geos/algorithm/LineIntersector.h",Read computeIntersect function around line 459,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[440, 470]]",31,,False,False,41,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,9,docker,vulnscan,"docker exec vulnscan sed -n '630,680p' /src/geos/include/geos/algorithm/LineIntersector.h",Read nearestEndpoint signature,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[630, 680]]",51,,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,10,docker,vulnscan,"docker exec vulnscan sed -n '150,175p' /src/geos/include/geos/algorithm/LineIntersector.h",Read computeIntersection template around line 168,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[150, 175]]",26,,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,13,docker,vulnscan,docker exec vulnscan grep -n 'nearestEndpoint' /src/geos/src/algorithm/LineIntersector.cpp,Find nearestEndpoint implementation,grep,"[""grep""]",search,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,[],0,nearestEndpoint,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,14,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate ' /src/geos/include/geos/geom/Coordinate.h,Find Coordinate class definitions,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate ,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,15,docker,vulnscan,"docker exec vulnscan sed -n '251,300p' /src/geos/src/algorithm/LineIntersector.cpp",Read nearestEndpoint implementation,sed,"[""sed""]",read,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,"[[251, 300]]",50,,False,False,65,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,16,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXY\|class Coordinate \|class CoordinateXYZ\|class CoordinateXYZM\|class CoordinateXYM' /src/geos/include/geos/geom/Coordinate.h,Find all coordinate class declarations,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXY\|class Coordinate \|class CoordinateXYZ\|class CoordinateXYZM\|class CoordinateXYM,True,False,65,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,19,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXYZM' /src/geos/include/geos/geom/Coordinate.h,Find CoordinateXYZM class location,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXYZM,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,20,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' /src/geos/include/geos/geom/,Search for CoordinateXYZM class in geom headers,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,21,docker,vulnscan,docker exec vulnscan grep -rn 'class CoordinateXYZM' /src/geos/include/,Search for CoordinateXYZM class definition in all headers,grep,"[""grep""]",search,[],0,[],0,class CoordinateXYZM,False,False,66,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,22,docker,vulnscan,docker exec vulnscan grep -rn 'struct CoordinateXYZM' /src/geos/include/,Search for CoordinateXYZM struct definition,grep,"[""grep""]",search,[],0,[],0,struct CoordinateXYZM,False,False,65,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,23,docker,vulnscan,docker exec vulnscan grep -rn 'CoordinateXYZM' /src/geos/include/geos/geom/Coordinate.h,Find all CoordinateXYZM references in Coordinate.h,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,CoordinateXYZM,False,False,63,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,26,docker,vulnscan,"docker exec vulnscan sed -n '339,420p' /src/geos/include/geos/geom/Coordinate.h",Read CoordinateXYZM class definition,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[339, 420]]",82,,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,27,docker,vulnscan,"docker exec vulnscan sed -n '190,260p' /src/geos/include/geos/geom/Coordinate.h",Read Coordinate class definition (base class),sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[190, 260]]",71,,False,False,8,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,30,docker,vulnscan,"docker exec vulnscan sed -n '597,610p' /src/geos/include/geos/algorithm/LineIntersector.h",Read exact lines around the bug for diff crafting,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[597, 610]]",14,,False,False,1,patch,42532863,geos,,,False
arvo-42532863-vul-1775455928-patch,32,docker,vulnscan,"docker exec vulnscan sed -n '555,570p' /src/geos/include/geos/algorithm/LineIntersector.h",Check the intersection function fallback path,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[555, 570]]",16,,False,False,1,patch,42532863,geos,,,False
arvo-42532863-vul1773073111,5,docker,vulnscan,docker exec vulnscan ls /src/geos/include/geos/algorithm/,List algorithm header files in geos,ls,"[""ls""]",list,[],0,[],0,,False,False,1,loc,42532863,geos,,,
arvo-42532863-vul1773073111,6,docker,vulnscan,"docker exec vulnscan sed -n '590,630p' /src/geos/include/geos/algorithm/LineIntersector.h",Read intersectionSafe function around crash line 604,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[590, 630]]",41,,False,False,1,loc,42532863,geos,,,
arvo-42532863-vul1773073111,7,docker,vulnscan,"docker exec vulnscan sed -n '525,555p' /src/geos/include/geos/algorithm/LineIntersector.h",Read intersection function around line 539,sed,"[""sed""]",read,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,"[[525, 555]]",31,,False,False,1,loc,42532863,geos,,,
arvo-42532863-vul1773073111,10,docker,vulnscan,docker exec vulnscan grep -n '' /src/geos/include/geos/algorithm/LineIntersector.h,Read entire LineIntersector.h with line numbers,grep,"[""grep""]",search,"[""/src/geos/include/geos/algorithm/LineIntersector.h""]",1,[],0,,False,False,8,loc,42532863,geos,,,
arvo-42532863-vul1773073111,13,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXY\b' /src/geos/include/geos/geom/Coordinate.h,Find CoordinateXY class definition,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXY\b,False,False,26,loc,42532863,geos,,,
